,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0,2.4060187339782715,0.0517518684085846,0.25638024012247723,0.019637222846615742,100,5,1,log2,30,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': False}",0.7554009237847371,0.8999627224627226,0.8449939862268628,0.8334525441581074,0.05957869906279943,43,0.702650947537311,0.790836629521349,0.8137321012321013,0.7690732260969204,0.04788869019578786,50,0.7017498489714407,0.802551502809182,0.8193358964234786,0.7745457494013671,0.051928549031675764,51
1,18.43987997372945,0.05120931550761805,0.3958143393198649,0.017264835264463426,1000,10,4,log2,30,False,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': False}",0.7436116750527385,0.8494690816263281,0.8427209846433038,0.8119339137741234,0.048389602403474445,71,0.7035833484697122,0.7373403267550216,0.765284299034299,0.7354026580863442,0.025226543494839933,81,0.6999832733166067,0.7465840711563195,0.7631069472782103,0.7365580972503788,0.026727509775194294,80
2,12.674961884816488,0.19369827185386337,0.3410204251607259,0.04197450751312123,1000,5,4,log2,30,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': True}",0.7364320135256096,0.74736363478757,0.747296971235113,0.7436975398494309,0.0051375750167376956,97,0.6870998319861956,0.7109133290951473,0.7434994172494173,0.7138375261102534,0.02311769164663316,94,0.6860119610053734,0.7076829681026808,0.7384440652430883,0.7107129981170476,0.02151227866614197,95
3,7.0518951416015625,0.14018967166449592,0.27864424387613934,0.04503616152939466,500,2,2,log2,30,True,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': True}",0.7345401247265513,0.8339501116902457,0.8468248485394632,0.8051050283187534,0.050172993575340455,80,0.6841028289891926,0.7304139198286147,0.7677085414585414,0.7274084300921162,0.034197987424155085,83,0.681729783029463,0.7437926246571109,0.7671786843285443,0.7309003640050394,0.03605584993539652,84
4,4.331452051798503,0.14946088323036544,0.20729478200276694,0.025051354507883622,200,2,2,log2,,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.7431915885832936,0.9178802407204439,0.7975830862970553,0.8195516385335976,0.07298855737671418,63,0.7040828489692126,0.7858978298579793,0.7943011155511157,0.7614272647927692,0.04069349106199373,55,0.6989092972694843,0.8113016091861328,0.785293141633532,0.7651680160297163,0.048040076706289875,55
5,31.054441769917805,0.3724824181541363,0.24177082379659018,0.015143348833352296,200,5,1,sqrt,,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.8143279855608622,0.9142021276595745,0.9345629093672148,0.8876976741958839,0.05254188022099808,11,0.7826346002482367,0.8728122296787674,0.8576381951381952,0.8376950083550664,0.03942333688504478,6,0.789448911987381,0.8772813348516848,0.8672601213320831,0.8446634560570496,0.039256342058469965,8
6,7.34062918027242,0.26219659235130627,0.19634556770324707,0.020792610048115587,50,10,4,sqrt,30,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.9092445427676648,0.8820000020965151,0.9231342115765618,0.9047929188135805,0.017085442424444743,6,0.786196190173463,0.858822068739665,0.8638819513819513,0.8363000700983599,0.03548896251639173,8,0.8121634707505734,0.858719845859207,0.877012058018462,0.8492984582094142,0.027299654779209148,6
7,2.8077145417531333,0.09865842911257633,0.23858237266540527,0.016403906160287578,200,5,4,log2,10,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",0.7347589098532494,0.7390932479100798,0.745946292594189,0.7399328167858394,0.004605651605793781,100,0.6823318726727817,0.6775686745798826,0.7416812354312353,0.7005272608946331,0.029165153055630402,99,0.6756431018001903,0.6637648951235225,0.7357641774103162,0.6917240581113431,0.031516366429357,100
8,15.246828635533651,0.39269120884005376,0.24074379603068033,0.0077883198966519395,100,5,2,sqrt,,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.8088918055792277,0.9194147821745545,0.9433557831600884,0.8905541236379569,0.05856531126352935,9,0.7691026776254049,0.884815378045552,0.8483911921411921,0.8341030826040496,0.04830783107833701,10,0.7758526045947068,0.8892607393122923,0.8651637877043558,0.8434257105371183,0.04878359870712753,10
9,2.8938279151916504,0.07765922057134143,0.2249943415323893,0.026791669174249307,200,5,2,log2,,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.7416667300455925,0.8521175477113268,0.8446683662203918,0.812817547992437,0.05040305379042016,70,0.6970898419762056,0.7467341566517528,0.7657504995004994,0.736524832709486,0.028945283950190106,80,0.6948441805936213,0.7501301065342747,0.7638139047196968,0.7362627306158642,0.029815362904087126,81
