,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0,1.9062922477722168,0.024284888734314513,0.025194454193115234,0.007780674066488812,100,5,4,sqrt,70,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.9023310023310024,0.8640547633194693,0.8997935775046276,0.972478407261016,0.8432054057054057,0.8963726312243041,0.04406924701226445,46,0.8828415736310472,0.8312672176308541,0.8223484848484849,0.913510101010101,0.8090909090909091,0.8518116572422791,0.039710876403151144,32,0.8791092745638199,0.8345032282416667,0.8402252901373221,0.9183087615703165,0.8107174862310592,0.8565728081488369,0.03788466316052329,29
1,0.6275229930877686,0.024423372015236772,0.01564202308654785,2.5189732454164932e-05,50,10,6,sqrt,50,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.8558463422099785,0.8650709998536086,0.8080997343670155,0.9551143620109137,0.8501984126984127,0.866865970227986,0.04825704243702073,88,0.8068181818181818,0.8232323232323232,0.7795454545454544,0.8619949494949495,0.8151515151515152,0.8173484848484849,0.026730916248443096,84,0.7959589583198831,0.8280949484816147,0.780524519786928,0.8765955639173687,0.8167382853553066,0.8195824551722202,0.03290786633365979,91
2,0.6434485435485839,0.035757038519265594,0.01883559226989746,0.006208697645354362,50,10,4,sqrt,50,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.7967754467754468,0.9577585812879932,0.9120663047773548,0.9674934722623644,0.9381320019617893,0.9144451614129897,0.06181110376331776,16,0.7818314726209462,0.8426308539944904,0.815530303030303,0.8623737373737373,0.8292929292929293,0.8263318592624813,0.027093911386394325,74,0.7757923918057282,0.8563796650565837,0.8372290703370776,0.8823059792177887,0.8382699342969208,0.8379954081428199,0.035131995363017525,68
3,0.45351452827453614,0.02725148406903017,0.022018003463745116,0.005815342160004081,50,10,2,log2,50,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': False}",0.8367155707860355,0.927565124933546,0.9105772005772006,0.9586889301175016,0.8660725799023671,0.8999238812633301,0.04352485186212011,36,0.8423160173160174,0.8411749069643807,0.8268939393939394,0.8714646464646464,0.8393939393939395,0.8442486899065846,0.014687733822374417,52,0.8354354198245217,0.860718059418317,0.8431882417705673,0.8769305962854351,0.841177734794756,0.8514900104187195,0.015266909104072388,46
4,1.65352201461792,0.04856327231665661,0.02827754020690918,0.006380226068034652,200,10,4,log2,,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.8494059132357005,0.8698244163717309,0.9134941249226963,0.9621626600350005,0.863056586270872,0.8915887401672,0.04129814652248613,53,0.8654040404040405,0.8333333333333333,0.815530303030303,0.8872474747474748,0.8122655122655121,0.8427561327561326,0.0291620305333629,57,0.8529848818960208,0.838479928920071,0.8381465581081315,0.8887674153803186,0.8240606964645338,0.8484878961538153,0.02211991552999552,54
5,1.6304206371307373,0.007042364974907243,0.029756736755371094,0.0034982849412340047,200,5,6,log2,70,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 70, 'bootstrap': False}",0.8548197492163009,0.8698244163717309,0.9108967223252938,0.8641065830721004,0.84853638425067,0.8696367710472191,0.021898731598788773,78,0.8082383990278725,0.8333333333333333,0.8098484848484848,0.8260101010101011,0.8050505050505051,0.8164961646540594,0.011112071794368898,85,0.8202039415708122,0.838479928920071,0.8335026295487414,0.8330579766751718,0.8080122288031631,0.8266513411035918,0.011107529793082807,80
6,0.7493594646453857,0.05528982266275437,0.02161750793457031,0.005150100451148215,100,2,1,log2,50,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",0.7391929499072357,0.8698244163717309,0.9338212052497767,0.972478407261016,0.8496907854050711,0.8730015528389661,0.08006610141390373,76,0.7482323232323232,0.8333333333333333,0.7973484848484848,0.9131313131313131,0.806204906204906,0.8196500721500721,0.05423025391042198,83,0.7364477439739396,0.838479928920071,0.815578961596996,0.91810651665172,0.81493863572957,0.8247103573744592,0.05810611245872958,87
7,5.466366147994995,0.2023670011945118,0.10028624534606934,0.018684906436224207,500,5,6,log2,,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.8565525022788413,0.8650709998536086,0.9420389134674849,0.8672413793103448,0.8541558441558442,0.8770119278132247,0.03288630990309916,74,0.8212254120148856,0.8232323232323232,0.8143939393939393,0.8714646464646466,0.8021645021645021,0.8264961646540595,0.023660479734405764,73,0.8281515495184202,0.8280949484816147,0.839092121304241,0.8649559033099407,0.8132672939810894,0.8347123633190613,0.017208018171518923,74
8,9.471754598617554,0.11341187797584547,0.08062705993652344,0.013103782478821518,500,5,2,sqrt,10,True,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.8614953886693016,0.8751720099546186,0.9557940286663691,0.9629148629148628,0.8568958215697347,0.9024544223549773,0.046900185599859597,28,0.8727405635300372,0.8434343434343435,0.8428030303030302,0.9074494949494949,0.8353535353535354,0.8603561935140883,0.02679831011353838,15,0.8641603250528795,0.8480529316748918,0.8612424681765011,0.9002477251084516,0.8338736425536662,0.8615154185132781,0.02214754133870031,20
9,5.682321786880493,0.12841048768838173,0.08558435440063476,0.011841488962490543,500,5,4,log2,10,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': False}",0.8596872985170857,0.8650709998536086,0.9420389134674849,0.8672413793103448,0.861461038961039,0.8790999260219126,0.031580793161690816,68,0.8666799574694312,0.8232323232323232,0.8143939393939393,0.8670454545454546,0.8021645021645021,0.8347032353611301,0.027097410888679008,64,0.8600494761531888,0.8280949484816147,0.839092121304241,0.8612657762327167,0.8163287486554474,0.8409662141654417,0.017620610201286288,67
