,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
10,0.47808012962341306,0.06246483648209373,0.022081518173217775,0.007313663152774092,100,10,4,sqrt,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.44967295330931695,0.46690880849745237,0.41713501474371045,0.3822398490587848,0.43535135407228426,0.43026159593630975,0.029065856011553728,73,0.48856271227752257,0.4647154184977976,0.4316687716793425,0.4154966685886348,0.4850826325856925,0.457105240725798,0.029012097512161685,72,0.4612876923120439,0.4470739282713568,0.40961511393245026,0.3920770723083859,0.4560758446354845,0.4332259302919443,0.02739360247842715,72
11,2.9368959426879884,0.47041975592551877,0.10581450462341309,0.023824333097534664,500,10,6,sqrt,30,False,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",0.4531649811023739,0.4686595658997251,0.4024456354343851,0.38146833811024516,0.4243039901494549,0.4260085021392368,0.031932829031515335,80,0.48277416585862115,0.46561192272502283,0.4100642486477582,0.42180438483292604,0.47058523687654646,0.45016799178817496,0.02874489833232104,91,0.45910969850051997,0.4495584707750116,0.3945926695338711,0.3953646487260778,0.4438145115037569,0.4284879998078475,0.027794261780575806,78
12,0.20119318962097169,0.011627697740858908,0.02092323303222656,0.006619184233604181,50,10,6,log2,70,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 70, 'bootstrap': False}",0.43825936647529373,0.42345910706700773,0.43069139511482163,0.38311521782884017,0.4121336837458491,0.41753175404636245,0.019243600037764888,95,0.4728640178670778,0.45142340747851384,0.4280530692000037,0.4252024930671865,0.46789484281528343,0.44908756608561307,0.01968469580482151,92,0.44763173649748234,0.42765645443130224,0.4066123003535002,0.39743135884483904,0.4351616774030567,0.42289870550603614,0.0184313440386802,92
13,2.500999116897583,0.139576371504912,0.07007222175598145,0.014189322277632276,200,5,1,sqrt,50,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': False}",0.6659774714918256,0.6022099473398175,0.45050350171849973,0.5455408696898059,0.5625333137207452,0.5653530207921388,0.0708160959441722,8,0.5625088752536732,0.5735078886539041,0.45270116599397786,0.4913219708409983,0.5621110210339096,0.5284301843552927,0.047832330258399294,1,0.5732328668603411,0.5776156286230552,0.44575582128125346,0.4970572290678515,0.5520339847705577,0.5291391061206119,0.05059728740620022,1
14,0.5378870010375977,0.04365574007421659,0.030580711364746094,0.010290908126113045,50,5,2,sqrt,,False,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.6033520227586173,0.6144444235111546,0.4504330879689732,0.40487543128642395,0.5361989304820421,0.5218607792014422,0.08271109146167319,27,0.5438675971111712,0.5424817178550061,0.45060439032426347,0.4350275253287938,0.5258413475549338,0.4995645156348337,0.047026031426545,26,0.558553606531749,0.5570252789285208,0.43843673687714907,0.4101330159677166,0.5154656544810731,0.49592285855724166,0.06115977193703258,23
15,0.2666787147521973,0.021539632302956524,0.028084373474121092,0.006289641203686742,50,10,1,log2,70,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 70, 'bootstrap': False}",0.5000447820024663,0.5424451966473243,0.44020968534337523,0.4092726213180759,0.44436177820731965,0.4672668127037123,0.04763662386120883,53,0.48107241765442493,0.5079141314147915,0.45127113020876236,0.43155333919075983,0.5037130882173722,0.4751048213372222,0.029648852920197505,52,0.480803816650098,0.4976312491430102,0.4347702395136743,0.41207150732508213,0.47137900095514507,0.45933116271740193,0.031336355466918764,51
16,2.142794895172119,0.08001867338837608,0.11697602272033691,0.010942466615983828,500,2,2,log2,10,True,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",0.5021341157627622,0.48146588260224626,0.4242512255098068,0.3851108211780149,0.4390703587583552,0.44640648076223705,0.041560950098264174,61,0.5034103934960729,0.4748810493984558,0.43548010305409884,0.4180793132167339,0.49973104007375735,0.4663163798478237,0.03418639932702484,58,0.4838630255160887,0.4566901240598012,0.4121587584972593,0.39355609388559515,0.4646016655773868,0.4421739335072262,0.03381215286504708,59
17,0.3773149013519287,0.022133174013465408,0.02593836784362793,0.008621117797279533,100,10,4,log2,,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.5142525091124457,0.42433568950808737,0.42822941310402124,0.38589297545999646,0.44070901324352385,0.43868392008561496,0.04199229672500293,66,0.5110288052760512,0.4474977876438031,0.43243618608312057,0.4183744726028024,0.4977602038923949,0.4614194910996344,0.03651972309184538,71,0.4931825419231916,0.42739561023725214,0.41442441151811066,0.3942194012165791,0.46465968008965813,0.4387763289969583,0.03560292214516292,68
18,0.9448975086212158,0.028190816766987543,0.03253464698791504,0.012384602264405015,100,5,1,sqrt,70,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.5986411966555507,0.6099454491973366,0.4515428175898377,0.470763537104782,0.519571472298745,0.5300928945692505,0.0646159233885252,17,0.5567583467124471,0.5638466832989188,0.4437688192709335,0.45631278810454284,0.5292314295251872,0.5099836133824059,0.05044708286992525,11,0.5642999603955365,0.571989279436088,0.4363926886762691,0.4511174924834607,0.5146172868490596,0.5076833415680827,0.05598361767892786,12
19,0.393998908996582,0.015945852826447393,0.03815426826477051,0.01206937163540335,100,2,4,log2,,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.4536631080518228,0.5168192065409674,0.4143573288914904,0.3659368491674159,0.4319159202326267,0.4365384825768646,0.04946960630403437,69,0.48284287621802924,0.46822419042762214,0.42566982876179493,0.41099548795109053,0.48902907374143606,0.4553522914199945,0.031318104372904325,74,0.4573625273540698,0.4517498650641667,0.40317064550938786,0.3820207837347594,0.4544925077949333,0.4297592658914634,0.031122908485072976,75
20,0.22023992538452147,0.011184037853432208,0.027791357040405272,0.008981866527257345,50,2,4,log2,70,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 70, 'bootstrap': False}",0.4443397786953687,0.5131342246430698,0.41804909502375975,0.3950896443991073,0.4476136201580798,0.44364527258387715,0.03964279988497287,62,0.4798904634736948,0.475506321255785,0.4200947484509852,0.42814047298719604,0.5079058110392259,0.4623075634413774,0.03320204085565176,64,0.4555611008906942,0.46303348827253116,0.4008392983867813,0.40487165922392093,0.4736549397089533,0.43959209729657617,0.03056819707862098,62
21,0.7494975566864014,0.03846482037679037,0.037554931640625,0.007763171234608442,100,5,1,sqrt,,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.6746752410789845,0.6772831875916292,0.46700098751822894,0.5088482140969934,0.5003923499224251,0.5656399960416522,0.09117576728807877,7,0.5715466211335244,0.5618766238527829,0.46388541866871674,0.4777556217566788,0.5365926797260947,0.5223313930275595,0.043800181643432835,3,0.5758878257915651,0.5796435598711067,0.45289318323397915,0.47452038241426403,0.5106864758492645,0.5187262854320359,0.05163555706317655,3
22,0.32074403762817383,0.026730368663697223,0.03286199569702149,0.005788303115626232,100,10,6,log2,30,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 30, 'bootstrap': False}",0.46731021887052737,0.4144727502865333,0.4283198536128454,0.38218725718725716,0.420276683389206,0.42251335266927387,0.027336139550533347,87,0.4942065125816656,0.44250648707833995,0.4235076146545491,0.42044058830528175,0.48085430277596736,0.45230310107916083,0.03003811052132494,78,0.46811977565823687,0.4187704822474578,0.4032197027380363,0.3930189813043951,0.44510344951113046,0.4256464782918513,0.0275584755064987,84
23,2.0376486778259277,0.06072662356593072,0.10406308174133301,0.008115499690926087,500,2,2,log2,,True,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.5980441916256262,0.533845152432109,0.43510298362716954,0.3858817280655225,0.4531665187056307,0.48120811489121157,0.07539291852491517,51,0.5534033462797232,0.4923052918226981,0.43868258239294183,0.424941768942826,0.5200270231604381,0.4858720025197255,0.048389605850620146,47,0.5511198130999427,0.4827190145266997,0.42064769114819894,0.3996154431563474,0.48263866207766876,0.46734812480177146,0.05339739171113055,50
