,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0,2.603796148300171,0.1869170379719726,0.028224849700927736,0.0062833756468051215,100,5,4,sqrt,70,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}",0.9235353535353535,0.9133612338215918,0.886147186147186,0.9712300644902526,0.8605741206531721,0.9109695917295113,0.037284844703727595,18,0.8360342143236879,0.8515417331206805,0.8778138528138529,0.8777777777777778,0.8263157894736842,0.8538966735019367,0.021107614567002775,20,0.8601061123334677,0.8715361800651387,0.8768855801211747,0.8925314535406262,0.8254952118588483,0.8653109075838511,0.02247694242401254,18
1,0.9236829280853271,0.036238647522130206,0.015727758407592773,0.00016106603525199904,50,10,6,sqrt,50,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.7481640081163541,0.8031812431717555,0.8091821440208536,0.8730158730158731,0.7453041385643266,0.7957694813778325,0.04693585125018382,93,0.7204184704184704,0.7947235513024986,0.7901515151515152,0.8161616161616162,0.7911749069643806,0.7825260119996962,0.03246669751013495,96,0.709429238248448,0.794908668829823,0.7903156493520233,0.8095177027778909,0.7631418465776828,0.7734626211571736,0.03535737248565476,95
2,0.9687740325927734,0.03377619950937387,0.015881967544555665,0.00020846747951548924,50,10,4,sqrt,50,True,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.7396382361697359,0.909848484848485,0.9135353535353535,0.7798676419366075,0.8446507515473033,0.8375080936074971,0.0692318202609089,71,0.7233044733044733,0.8654306220095694,0.8287878787878789,0.8060606060606061,0.8073365231259967,0.8061840206577049,0.046672169516092855,73,0.7165690014047391,0.8747484882146437,0.8452916565191969,0.7897898116214283,0.789135941457923,0.8031069798435861,0.05435698899538017,72
3,0.6767786026000977,0.015866363352428255,0.021157121658325194,0.00567004692177576,50,10,2,log2,50,False,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': False}",0.883287419651056,0.8716221033868092,0.886147186147186,0.8756768310059847,0.7841056670602126,0.8601678414502496,0.038383914582952754,57,0.8012218045112782,0.8520008699434537,0.8778138528138529,0.8575757575757575,0.784035847193742,0.8345296264076169,0.03569012610476945,48,0.8194341208221366,0.8527861366977249,0.8768855801211747,0.8563156660123213,0.7771720675892057,0.8365187142485127,0.03492832659865168,48
4,2.5323710441589355,0.04877662036726816,0.044036054611206056,0.006179587494133025,200,10,4,log2,,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.9134421134421135,0.8716221033868092,0.9296969696969697,0.7818419302745322,0.729013964092334,0.8451234161785516,0.07747033251027943,69,0.8259332042226778,0.843965975544923,0.8553030303030303,0.8121212121212121,0.78160552897395,0.8237857902331587,0.02576984481950274,52,0.8467982081164724,0.8484834751942519,0.866988354393228,0.7941697054997547,0.7496990076597402,0.8212277501726895,0.04321864077349239,60
5,2.444911527633667,0.06711929678517184,0.034148788452148436,0.006408040615726489,200,5,6,log2,70,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 70, 'bootstrap': False}",0.8446458722118546,0.7778782128687252,0.9216161616161617,0.7818419302745322,0.737198077958266,0.812636050985908,0.06441826778699612,76,0.7491883116883117,0.7985114300903775,0.8401515151515152,0.8121212121212121,0.78160552897395,0.7963155996050733,0.030376286786529014,77,0.7491210207275649,0.786387943607195,0.853970475065188,0.7941697054997547,0.755178752678085,0.7877655795155576,0.03736656824571664,79
6,0.9860448360443115,0.02130259933960204,0.02510218620300293,0.0075543926385000185,100,2,1,log2,50,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 50, 'bootstrap': True}",0.8979338842975206,0.8853071413712145,0.8560680698611733,0.8773951637588001,0.8312816136432737,0.8695971745863964,0.02350191351280886,51,0.821514012303486,0.8431624861050699,0.8497835497835499,0.8323232323232322,0.8174906964380649,0.8328547953906806,0.012310829948535875,49,0.8358080420424847,0.8492661718141236,0.8493434933131293,0.8303854930280594,0.81172664569249,0.8353059691780574,0.013945515409791632,49
7,6.109460496902466,0.14440387217427805,0.0863943099975586,0.007070419579571515,500,5,6,log2,,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.8001489549876646,0.7755005904911028,0.8279700228087324,0.8749901613537978,0.7300493176276874,0.801731809453797,0.048752829403212065,89,0.7573906356801093,0.7833599149388623,0.8098484848484848,0.8222222222222222,0.7768208399787347,0.7899284195336826,0.02329532127589413,92,0.7581936920764414,0.7765624155998487,0.8070282297009673,0.8138975966562174,0.7483287578912665,0.7808021383849483,0.025949006756976454,90
8,11.015578746795654,0.33395258285717155,0.08789181709289551,0.013254816037727858,500,5,2,sqrt,10,True,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.915416401780038,0.909848484848485,0.9084813653779171,0.9688250620852501,0.7360578293180176,0.8877258286819416,0.07907874524492872,42,0.831615022404496,0.8654306220095694,0.865909090909091,0.8676767676767677,0.7863902179691653,0.8434043441938179,0.03152893838454988,34,0.8511631743936644,0.8747484882146437,0.8776407698293618,0.876043557168784,0.7564294133206272,0.8472050805854163,0.04641662738544421,39
9,7.0708716869354244,0.08914016409308498,0.07092981338500977,0.01076905748835263,500,5,4,log2,10,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': False}",0.8917798676419366,0.8517171717171718,0.9216161616161617,0.8749901613537978,0.7384568192170075,0.8557120363092151,0.0628977474528356,59,0.7898581681476419,0.8187134502923977,0.8401515151515152,0.8222222222222222,0.7863902179691653,0.8114671147565884,0.020429262675616632,67,0.8072665276757011,0.8247231446157396,0.853970475065188,0.8138975966562174,0.7577499188856148,0.8115215325796923,0.03127725200519083,66
